Instances,traffic_volume,holiday,temp,clouds_all,weather_main,weather_description,date,time,hour,holiday_val
43883,4792,None,298.45,1,Clear,clear,2018-05-07,12:00:00,12,0
43884,4815,None,299.32,1,Clear,clear,2018-05-07,13:00:00,13,0
43885,4969,None,300.987,0,Clear,clear,2018-05-07,14:00:00,14,0
43886,5799,None,302.012,8,Clear,clear,2018-05-07,15:00:00,15,0
43887,6663,None,302.07,40,Clouds,scattered clouds,2018-05-07,16:00:00,16,0
43888,6197,None,301.94,40,Clouds,scattered clouds,2018-05-07,17:00:00,17,0
43889,4502,None,301.89,40,Clouds,scattered clouds,2018-05-07,18:00:00,18,0
43890,3292,None,301.49,1,Clear,clear,2018-05-07,19:00:00,19,0
43891,2791,None,300.73,40,Clouds,scattered clouds,2018-05-07,20:00:00,20,0
43892,2494,None,297.96,1,Clear,clear,2018-05-07,21:00:00,21,0
43893,1591,None,295.37,1,Clear,clear,2018-05-07,22:00:00,22,0
43894,1010,None,295.37,1,Clear,clear,2018-05-07,23:00:00,23,0
43900,2849,None,292.51,40,Rain,moderate rain,2018-05-08,05:00:00,5,0
43901,5958,None,291.49,40,Rain,moderate rain,2018-05-08,06:00:00,6,0
43902,6651,None,290.84,1,Clear,clear,2018-05-08,07:00:00,7,0
43903,6203,None,291.28,40,Clouds,scattered clouds,2018-05-08,08:00:00,8,0
43904,5428,None,293.01,1,Clear,clear,2018-05-08,09:00:00,9,0
43905,4500,None,293.86,90,Clouds,overcast clouds,2018-05-08,10:00:00,10,0
43906,4614,None,294.0,90,Rain,light rain,2018-05-08,11:00:00,11,0
43907,4601,None,293.44,40,Rain,light rain,2018-05-08,12:00:00,12,0
43908,4601,None,293.44,40,Drizzle,drizzle,2018-05-08,12:00:00,12,0
43909,4583,None,291.88,90,Rain,light rain,2018-05-08,13:00:00,13,0
43910,4583,None,291.88,90,Drizzle,drizzle,2018-05-08,13:00:00,13,0
43911,5196,None,291.54,75,Rain,moderate rain,2018-05-08,14:00:00,14,0
43912,5196,None,291.54,75,Drizzle,drizzle,2018-05-08,14:00:00,14,0
43913,5855,None,291.81,90,Rain,light rain,2018-05-08,15:00:00,15,0
43914,6578,None,292.21,90,Rain,light rain,2018-05-08,16:00:00,16,0
43915,6279,None,292.43,90,Rain,heavy rain,2018-05-08,17:00:00,17,0
43916,4545,None,291.44,40,Rain,heavy rain,2018-05-08,18:00:00,18,0
43917,4545,None,291.44,40,Drizzle,drizzle,2018-05-08,18:00:00,18,0
43918,3274,None,290.46,40,Rain,moderate rain,2018-05-08,19:00:00,19,0
43919,3274,None,290.46,40,Thunderstorm,proximity thunderstorm with rain,2018-05-08,19:00:00,19,0
43920,3044,None,289.92,40,Rain,light rain,2018-05-08,20:00:00,20,0
43921,2334,None,289.49,1,Rain,light rain,2018-05-08,21:00:00,21,0
43922,2334,None,289.49,1,Thunderstorm,proximity thunderstorm with rain,2018-05-08,21:00:00,21,0
43923,1513,None,289.51,40,Rain,light rain,2018-05-08,22:00:00,22,0
43924,1513,None,289.51,40,Thunderstorm,proximity thunderstorm with rain,2018-05-08,22:00:00,22,0
43925,1027,None,289.3,1,Rain,moderate rain,2018-05-08,23:00:00,23,0
43926,1027,None,289.3,1,Drizzle,drizzle,2018-05-08,23:00:00,23,0
43935,2881,None,285.82,40,Rain,moderate rain,2018-05-09,05:00:00,5,0
43936,6008,None,285.28,40,Drizzle,drizzle,2018-05-09,06:00:00,6,0
43937,6523,None,285.08,90,Mist,mist,2018-05-09,07:00:00,7,0
43938,6523,None,285.08,90,Drizzle,drizzle,2018-05-09,07:00:00,7,0
43939,6254,None,285.48,40,Mist,mist,2018-05-09,08:00:00,8,0
43940,5210,None,285.95,90,Mist,mist,2018-05-09,09:00:00,9,0
43941,5210,None,285.95,90,Rain,light rain,2018-05-09,09:00:00,9,0
43942,5210,None,285.95,90,Drizzle,drizzle,2018-05-09,09:00:00,9,0
43943,4720,None,286.49,90,Clouds,overcast clouds,2018-05-09,10:00:00,10,0
43944,4693,None,287.65,90,Rain,light rain,2018-05-09,11:00:00,11,0
43945,4693,None,287.65,90,Drizzle,drizzle,2018-05-09,11:00:00,11,0
43946,4840,None,288.35,90,Rain,moderate rain,2018-05-09,12:00:00,12,0
43947,4933,None,288.69,40,Rain,light rain,2018-05-09,13:00:00,13,0
43948,4933,None,288.69,40,Drizzle,drizzle,2018-05-09,13:00:00,13,0
43949,5109,None,288.94,1,Rain,moderate rain,2018-05-09,14:00:00,14,0
43950,5109,None,288.94,1,Drizzle,drizzle,2018-05-09,14:00:00,14,0
43951,6159,None,288.75,90,Rain,light rain,2018-05-09,15:00:00,15,0
43952,6844,None,288.82,90,Rain,heavy rain,2018-05-09,16:00:00,16,0
43953,6844,None,288.82,90,Drizzle,drizzle,2018-05-09,16:00:00,16,0
43954,6436,None,289.08,90,Clouds,overcast clouds,2018-05-09,17:00:00,17,0
43955,4768,None,289.69,75,Mist,mist,2018-05-09,18:00:00,18,0
43956,3511,None,290.15,75,Clouds,broken clouds,2018-05-09,19:00:00,19,0
43957,3287,None,290.55,75,Clouds,broken clouds,2018-05-09,20:00:00,20,0
43958,2734,None,289.29,40,Clouds,scattered clouds,2018-05-09,21:00:00,21,0
43959,1736,None,287.62,1,Clear,clear,2018-05-09,22:00:00,22,0
43960,1466,None,286.35,1,Clear,clear,2018-05-09,23:00:00,23,0
43966,2881,None,282.95,75,Clouds,broken clouds,2018-05-10,05:00:00,5,0
43967,5840,None,281.29,20,Clouds,few clouds,2018-05-10,06:00:00,6,0
43968,6197,None,280.02,1,Clear,clear,2018-05-10,07:00:00,7,0
43969,5690,None,279.88,1,Clear,clear,2018-05-10,08:00:00,8,0
43970,5568,None,280.65,1,Clear,clear,2018-05-10,09:00:00,9,0
43971,4691,None,282.02,1,Clear,clear,2018-05-10,10:00:00,10,0
43972,5120,None,283.58,1,Clear,clear,2018-05-10,11:00:00,11,0
43973,5268,None,284.48,1,Clear,clear,2018-05-10,12:00:00,12,0
43974,5140,None,285.86,1,Clear,clear,2018-05-10,13:00:00,13,0
43975,5599,None,286.68,75,Clouds,broken clouds,2018-05-10,14:00:00,14,0
43976,6364,None,287.29,75,Clouds,broken clouds,2018-05-10,15:00:00,15,0
43977,7074,None,287.93,75,Clouds,broken clouds,2018-05-10,16:00:00,16,0
43978,6722,None,287.37,1,Clear,clear,2018-05-10,17:00:00,17,0
43979,5110,None,287.65,75,Clouds,broken clouds,2018-05-10,18:00:00,18,0
43980,3824,None,287.15,1,Clear,clear,2018-05-10,19:00:00,19,0
43981,3310,None,286.72,90,Clouds,overcast clouds,2018-05-10,20:00:00,20,0
43982,2906,None,285.94,90,Clouds,overcast clouds,2018-05-10,21:00:00,21,0
43983,2014,None,285.15,90,Rain,light rain,2018-05-10,22:00:00,22,0
43984,1287,None,284.62,1,Clear,clear,2018-05-10,23:00:00,23,0
43990,2640,None,281.55,1,Clear,clear,2018-05-11,05:00:00,5,0
43991,5561,None,281.22,1,Rain,light rain,2018-05-11,06:00:00,6,0
43992,6472,None,281.01,1,Drizzle,drizzle,2018-05-11,07:00:00,7,0
43993,6472,None,281.01,1,Rain,moderate rain,2018-05-11,07:00:00,7,0
43994,5594,None,281.02,1,Drizzle,drizzle,2018-05-11,08:00:00,8,0
43995,5189,None,281.53,90,Clouds,overcast clouds,2018-05-11,09:00:00,9,0
43996,4978,None,282.08,90,Rain,light rain,2018-05-11,10:00:00,10,0
43997,5292,None,282.35,90,Clouds,overcast clouds,2018-05-11,11:00:00,11,0
43998,5530,None,283.22,90,Clouds,overcast clouds,2018-05-11,12:00:00,12,0
43999,5323,None,283.35,90,Clouds,overcast clouds,2018-05-11,13:00:00,13,0
44000,5648,None,283.48,90,Mist,mist,2018-05-11,14:00:00,14,0
44001,6354,None,283.29,90,Mist,mist,2018-05-11,15:00:00,15,0
44002,6858,None,283.09,90,Mist,mist,2018-05-11,16:00:00,16,0
44003,5773,None,283.44,90,Clouds,overcast clouds,2018-05-11,17:00:00,17,0
44004,5138,None,283.94,90,Drizzle,drizzle,2018-05-11,18:00:00,18,0
44005,5138,None,283.94,90,Mist,mist,2018-05-11,18:00:00,18,0
44006,3863,None,284.08,90,Drizzle,drizzle,2018-05-11,19:00:00,19,0
44007,3863,None,284.08,90,Rain,moderate rain,2018-05-11,19:00:00,19,0
44008,3108,None,283.94,90,Rain,light rain,2018-05-11,20:00:00,20,0
44009,3108,None,283.94,90,Drizzle,drizzle,2018-05-11,20:00:00,20,0
44010,3134,None,284.0,90,Rain,light rain,2018-05-11,21:00:00,21,0
44011,2436,None,283.86,90,Clouds,overcast clouds,2018-05-11,22:00:00,22,0
44012,1740,None,283.35,90,Clouds,overcast clouds,2018-05-11,23:00:00,23,0
44013,1107,None,283.15,90,Clouds,overcast clouds,2018-05-12,00:00:00,0,0
44019,1428,None,279.94,1,Clear,clear,2018-05-12,06:00:00,6,0
44020,2113,None,279.58,90,Clouds,overcast clouds,2018-05-12,07:00:00,7,0
44021,3110,None,280.99,75,Clouds,broken clouds,2018-05-12,08:00:00,8,0
44022,3792,None,282.4,75,Clouds,broken clouds,2018-05-12,09:00:00,9,0
44023,4455,None,284.79,75,Clouds,broken clouds,2018-05-12,10:00:00,10,0
44024,4818,None,286.23,1,Clear,clear,2018-05-12,11:00:00,11,0
44025,5167,None,287.72,90,Clouds,overcast clouds,2018-05-12,12:00:00,12,0
44026,4769,None,288.5,90,Clouds,overcast clouds,2018-05-12,13:00:00,13,0
44027,4631,None,289.07,90,Clouds,overcast clouds,2018-05-12,14:00:00,14,0
44028,4283,None,289.23,1,Rain,moderate rain,2018-05-12,15:00:00,15,0
44029,4148,None,288.93,90,Rain,light rain,2018-05-12,16:00:00,16,0
44030,4148,None,288.93,90,Drizzle,drizzle,2018-05-12,16:00:00,16,0
44031,3972,None,289.07,1,Rain,light rain,2018-05-12,17:00:00,17,0
44032,3972,None,289.07,1,Drizzle,drizzle,2018-05-12,17:00:00,17,0
44033,3736,None,288.65,40,Rain,light rain,2018-05-12,18:00:00,18,0
44034,3060,None,287.87,40,Rain,light rain,2018-05-12,19:00:00,19,0
44035,2718,None,286.46,40,Rain,light rain,2018-05-12,20:00:00,20,0
44036,2727,None,285.77,40,Clouds,scattered clouds,2018-05-12,21:00:00,21,0
44037,2527,None,285.23,75,Clouds,broken clouds,2018-05-12,22:00:00,22,0
44038,2033,None,283.8,40,Clouds,scattered clouds,2018-05-12,23:00:00,23,0
44039,1191,None,282.23,1,Clear,clear,2018-05-13,00:00:00,0,0
44046,1304,None,278.51,1,Mist,mist,2018-05-13,07:00:00,7,0
44047,1965,None,281.61,1,Clear,clear,2018-05-13,08:00:00,8,0
44048,3117,None,284.29,75,Clouds,broken clouds,2018-05-13,09:00:00,9,0
44049,3725,None,285.79,75,Clouds,broken clouds,2018-05-13,10:00:00,10,0
44050,3983,None,287.69,75,Clouds,broken clouds,2018-05-13,11:00:00,11,0
44051,4088,None,289.38,75,Clouds,broken clouds,2018-05-13,12:00:00,12,0
44052,4184,None,290.53,75,Clouds,broken clouds,2018-05-13,13:00:00,13,0
44053,4091,None,291.79,40,Clouds,scattered clouds,2018-05-13,14:00:00,14,0
44054,4072,None,293.3,75,Clouds,broken clouds,2018-05-13,15:00:00,15,0
44055,4169,None,294.08,1,Clear,clear,2018-05-13,16:00:00,16,0
44056,3827,None,294.51,40,Clouds,scattered clouds,2018-05-13,17:00:00,17,0
44057,3555,None,294.93,40,Clouds,scattered clouds,2018-05-13,18:00:00,18,0
44058,3256,None,295.32,40,Clouds,scattered clouds,2018-05-13,19:00:00,19,0
44059,3049,None,294.31,1,Clear,clear,2018-05-13,20:00:00,20,0
44060,2586,None,292.3,1,Clear,clear,2018-05-13,21:00:00,21,0
44061,1759,None,290.69,5,Clear,clear,2018-05-13,22:00:00,22,0
44062,1077,None,289.92,1,Clear,clear,2018-05-13,23:00:00,23,0
44068,2816,None,285.82,1,Mist,mist,2018-05-14,05:00:00,5,0
44069,5792,None,285.15,1,Mist,mist,2018-05-14,06:00:00,6,0
44070,5792,None,285.15,1,Haze,haze,2018-05-14,06:00:00,6,0
44071,6559,None,285.38,1,Mist,mist,2018-05-14,07:00:00,7,0
44072,5870,None,287.15,40,Mist,mist,2018-05-14,08:00:00,8,0
44073,5052,None,288.79,90,Clouds,overcast clouds,2018-05-14,09:00:00,9,0
44074,4392,None,290.65,75,Clouds,broken clouds,2018-05-14,10:00:00,10,0
44075,4573,None,292.75,75,Clouds,broken clouds,2018-05-14,11:00:00,11,0
44076,4794,None,294.95,1,Clear,clear,2018-05-14,12:00:00,12,0
44077,4831,None,296.07,75,Clouds,broken clouds,2018-05-14,13:00:00,13,0
44078,5025,None,296.22,90,Clouds,overcast clouds,2018-05-14,14:00:00,14,0
44079,5598,None,295.94,90,Rain,light rain,2018-05-14,15:00:00,15,0
44080,5598,None,295.94,90,Drizzle,drizzle,2018-05-14,15:00:00,15,0
44081,6463,None,294.82,75,Rain,moderate rain,2018-05-14,16:00:00,16,0
44082,5971,None,293.09,90,Rain,moderate rain,2018-05-14,17:00:00,17,0
44083,4545,None,290.94,90,Rain,moderate rain,2018-05-14,18:00:00,18,0
44084,3113,None,290.36,90,Rain,moderate rain,2018-05-14,19:00:00,19,0
44085,3113,None,290.36,90,Mist,mist,2018-05-14,19:00:00,19,0
44086,3113,None,290.36,90,Drizzle,drizzle,2018-05-14,19:00:00,19,0
44087,2681,None,290.02,90,Rain,light rain,2018-05-14,20:00:00,20,0
44088,2681,None,290.02,90,Drizzle,drizzle,2018-05-14,20:00:00,20,0
44089,2681,None,290.02,90,Mist,mist,2018-05-14,20:00:00,20,0
44090,2293,None,289.62,75,Rain,moderate rain,2018-05-14,21:00:00,21,0
44091,2293,None,289.62,75,Mist,mist,2018-05-14,21:00:00,21,0
44092,2293,None,289.62,75,Drizzle,drizzle,2018-05-14,21:00:00,21,0
44093,2107,None,289.35,90,Mist,mist,2018-05-14,22:00:00,22,0
44094,2107,None,289.35,90,Rain,moderate rain,2018-05-14,22:00:00,22,0
44095,2107,None,289.35,90,Drizzle,drizzle,2018-05-14,22:00:00,22,0
44096,1022,None,289.28,40,Mist,mist,2018-05-14,23:00:00,23,0
44110,3020,None,285.01,1,Fog,fog,2018-05-15,05:00:00,5,0
44111,3020,None,285.01,1,Mist,mist,2018-05-15,05:00:00,5,0
44112,5914,None,284.38,1,Mist,mist,2018-05-15,06:00:00,6,0
44113,6264,None,284.29,1,Clear,clear,2018-05-15,07:00:00,7,0
44114,5433,None,285.86,5,Clear,clear,2018-05-15,08:00:00,8,0
44115,5399,None,287.74,5,Clear,clear,2018-05-15,09:00:00,9,0
44116,4528,None,289.72,1,Clear,clear,2018-05-15,10:00:00,10,0
44117,4808,None,291.08,5,Haze,haze,2018-05-15,11:00:00,11,0
44118,4967,None,292.35,1,Haze,haze,2018-05-15,12:00:00,12,0
44119,5017,None,293.81,5,Clear,clear,2018-05-15,13:00:00,13,0
44120,5380,None,294.88,5,Clear,clear,2018-05-15,14:00:00,14,0
44121,6033,None,295.75,5,Clear,clear,2018-05-15,15:00:00,15,0
44122,6888,None,296.36,5,Clear,clear,2018-05-15,16:00:00,16,0
44123,6548,None,297.22,5,Clear,clear,2018-05-15,17:00:00,17,0
44124,4953,None,297.58,1,Clear,clear,2018-05-15,18:00:00,18,0
44125,3602,None,297.35,1,Clear,clear,2018-05-15,19:00:00,19,0
44126,3050,None,296.51,1,Haze,haze,2018-05-15,20:00:00,20,0
44127,2773,None,293.56,5,Clear,clear,2018-05-15,21:00:00,21,0
44128,3335,None,289.59,1,Clear,clear,2018-05-15,22:00:00,22,0
44129,2286,None,287.73,1,Clear,clear,2018-05-15,23:00:00,23,0
44135,3014,None,285.01,1,Clear,clear,2018-05-16,05:00:00,5,0
44136,5844,None,285.02,1,Clear,clear,2018-05-16,06:00:00,6,0
44137,5988,None,285.61,1,Clear,clear,2018-05-16,07:00:00,7,0
44138,5293,None,289.0,5,Clear,clear,2018-05-16,08:00:00,8,0
44139,5122,None,292.57,1,Clear,clear,2018-05-16,09:00:00,9,0
44140,4941,None,296.07,1,Clear,clear,2018-05-16,10:00:00,10,0
44141,5110,None,298.29,5,Clear,clear,2018-05-16,11:00:00,11,0
44142,5042,None,299.29,5,Clear,clear,2018-05-16,12:00:00,12,0
44143,4952,None,300.61,40,Clouds,scattered clouds,2018-05-16,13:00:00,13,0
44144,5286,None,301.44,1,Clear,clear,2018-05-16,14:00:00,14,0
44145,5871,None,301.94,40,Clouds,scattered clouds,2018-05-16,15:00:00,15,0
44146,6775,None,302.42,40,Clouds,scattered clouds,2018-05-16,16:00:00,16,0
44147,6123,None,302.3,1,Clear,clear,2018-05-16,17:00:00,17,0
44148,4717,None,302.87,40,Clouds,scattered clouds,2018-05-16,18:00:00,18,0
44149,3697,None,302.55,40,Clouds,scattered clouds,2018-05-16,19:00:00,19,0
44150,3387,None,301.43,20,Clouds,few clouds,2018-05-16,20:00:00,20,0
44151,3187,None,298.63,20,Clouds,few clouds,2018-05-16,21:00:00,21,0
44152,2443,None,295.09,5,Clear,clear,2018-05-16,22:00:00,22,0
44153,2291,None,293.37,1,Clear,clear,2018-05-16,23:00:00,23,0
44159,2935,None,288.42,1,Clear,clear,2018-05-17,05:00:00,5,0
44160,5846,None,287.35,1,Clear,clear,2018-05-17,06:00:00,6,0
44161,6323,None,286.95,1,Clear,clear,2018-05-17,07:00:00,7,0
44162,5494,None,287.88,40,Clouds,scattered clouds,2018-05-17,08:00:00,8,0
44163,5299,None,289.75,40,Clouds,scattered clouds,2018-05-17,09:00:00,9,0
44164,4444,None,291.71,40,Clouds,scattered clouds,2018-05-17,10:00:00,10,0
44165,4913,None,294.34,75,Clouds,broken clouds,2018-05-17,11:00:00,11,0
44166,5120,None,296.14,1,Clear,clear,2018-05-17,12:00:00,12,0
44167,5096,None,298.35,1,Clear,clear,2018-05-17,13:00:00,13,0
44168,5480,None,299.65,1,Clear,clear,2018-05-17,14:00:00,14,0
44169,6289,None,301.15,1,Clear,clear,2018-05-17,15:00:00,15,0
44170,6594,None,301.82,75,Clouds,broken clouds,2018-05-17,16:00:00,16,0
44171,6171,None,302.08,40,Clouds,scattered clouds,2018-05-17,17:00:00,17,0
44172,4989,None,301.65,75,Clouds,broken clouds,2018-05-17,18:00:00,18,0
44173,3647,None,301.55,40,Clouds,scattered clouds,2018-05-17,19:00:00,19,0
44174,3400,None,300.3,40,Clouds,scattered clouds,2018-05-17,20:00:00,20,0
44175,3238,None,298.59,1,Clear,clear,2018-05-17,21:00:00,21,0
44176,2677,None,296.73,90,Clouds,overcast clouds,2018-05-17,22:00:00,22,0
44177,1852,None,295.3,1,Clear,clear,2018-05-17,23:00:00,23,0
44183,2786,None,288.22,1,Clear,clear,2018-05-18,05:00:00,5,0
44184,5552,None,287.22,1,Clear,clear,2018-05-18,06:00:00,6,0
44185,6583,None,286.82,1,Clear,clear,2018-05-18,07:00:00,7,0
44186,5321,None,287.75,75,Clouds,broken clouds,2018-05-18,08:00:00,8,0
44187,4984,None,289.21,1,Clear,clear,2018-05-18,09:00:00,9,0
44188,4736,None,291.15,1,Clear,clear,2018-05-18,10:00:00,10,0
44189,5133,None,293.88,75,Clouds,broken clouds,2018-05-18,11:00:00,11,0
44190,5337,None,296.14,75,Clouds,broken clouds,2018-05-18,12:00:00,12,0
44191,5316,None,298.14,75,Clouds,broken clouds,2018-05-18,13:00:00,13,0
44192,5810,None,299.77,1,Clear,clear,2018-05-18,14:00:00,14,0
44193,6400,None,300.61,75,Clouds,broken clouds,2018-05-18,15:00:00,15,0
44194,6496,None,301.44,40,Clouds,scattered clouds,2018-05-18,16:00:00,16,0
44195,6197,None,301.44,40,Clouds,scattered clouds,2018-05-18,17:00:00,17,0
44196,5241,None,301.38,1,Clear,clear,2018-05-18,18:00:00,18,0
44197,3850,None,300.62,40,Clouds,scattered clouds,2018-05-18,19:00:00,19,0
44198,3441,None,299.37,75,Clouds,broken clouds,2018-05-18,20:00:00,20,0
44199,3196,None,297.87,40,Rain,light rain,2018-05-18,21:00:00,21,0
44200,2728,None,296.35,1,Drizzle,drizzle,2018-05-18,22:00:00,22,0
44201,2728,None,296.35,1,Thunderstorm,thunderstorm with rain,2018-05-18,22:00:00,22,0
44202,1797,None,295.37,1,Clear,clear,2018-05-18,23:00:00,23,0
44203,1420,None,294.62,90,Rain,moderate rain,2018-05-19,00:00:00,0,0
44209,1430,None,288.94,75,Haze,haze,2018-05-19,06:00:00,6,0
44210,2062,None,287.75,1,Mist,mist,2018-05-19,07:00:00,7,0
44211,3277,None,287.42,90,Haze,haze,2018-05-19,08:00:00,8,0
44212,3569,None,287.35,90,Haze,haze,2018-05-19,09:00:00,9,0
44213,3569,None,287.35,90,Mist,mist,2018-05-19,09:00:00,9,0
44214,3857,None,286.76,40,Haze,haze,2018-05-19,10:00:00,10,0
44215,3857,None,286.76,40,Mist,mist,2018-05-19,10:00:00,10,0
44216,4112,None,286.93,75,Clouds,broken clouds,2018-05-19,11:00:00,11,0
44217,4259,None,287.81,75,Mist,mist,2018-05-19,12:00:00,12,0
44218,4542,None,288.48,90,Clouds,overcast clouds,2018-05-19,13:00:00,13,0
44219,4802,None,288.49,90,Clouds,overcast clouds,2018-05-19,14:00:00,14,0
44220,4598,None,287.8,90,Clouds,overcast clouds,2018-05-19,15:00:00,15,0
44221,4398,None,287.36,90,Clouds,overcast clouds,2018-05-19,16:00:00,16,0
44222,4133,None,287.15,90,Clouds,overcast clouds,2018-05-19,17:00:00,17,0
44223,3640,None,286.88,90,Clouds,overcast clouds,2018-05-19,18:00:00,18,0
44224,2979,None,286.62,90,Clouds,overcast clouds,2018-05-19,19:00:00,19,0
44225,2706,None,286.08,90,Clouds,overcast clouds,2018-05-19,20:00:00,20,0
44226,2705,None,285.49,90,Clouds,overcast clouds,2018-05-19,21:00:00,21,0
44227,2714,None,284.94,75,Clouds,broken clouds,2018-05-19,22:00:00,22,0
44228,2047,None,284.44,1,Clear,clear,2018-05-19,23:00:00,23,0
44229,1216,None,283.76,1,Clear,clear,2018-05-20,00:00:00,0,0
44236,1242,None,279.58,1,Clear,clear,2018-05-20,07:00:00,7,0
44237,1829,None,280.41,1,Clear,clear,2018-05-20,08:00:00,8,0
44238,2638,None,282.22,1,Clear,clear,2018-05-20,09:00:00,9,0
44239,3501,None,284.58,1,Clear,clear,2018-05-20,10:00:00,10,0
44240,4300,None,286.28,1,Clear,clear,2018-05-20,11:00:00,11,0
44241,4661,None,288.68,40,Clouds,scattered clouds,2018-05-20,12:00:00,12,0
44242,3956,None,290.21,40,Clouds,scattered clouds,2018-05-20,13:00:00,13,0
44243,3932,None,291.93,40,Clouds,scattered clouds,2018-05-20,14:00:00,14,0
44244,3920,None,293.21,40,Clouds,scattered clouds,2018-05-20,15:00:00,15,0
44245,3938,None,294.48,20,Clouds,few clouds,2018-05-20,16:00:00,16,0
44246,3768,None,294.86,40,Clouds,scattered clouds,2018-05-20,17:00:00,17,0
44247,3378,None,295.22,40,Clouds,scattered clouds,2018-05-20,18:00:00,18,0
44248,2842,None,295.01,40,Clouds,scattered clouds,2018-05-20,19:00:00,19,0
44249,2692,None,294.23,75,Clouds,broken clouds,2018-05-20,20:00:00,20,0
44250,2194,None,292.01,75,Clouds,broken clouds,2018-05-20,21:00:00,21,0
44251,1696,None,288.5,75,Clouds,broken clouds,2018-05-20,22:00:00,22,0
44252,1107,None,287.03,1,Clear,clear,2018-05-20,23:00:00,23,0
44258,2796,None,287.8,90,Drizzle,drizzle,2018-05-21,05:00:00,5,0
44259,5721,None,287.29,75,Rain,light rain,2018-05-21,06:00:00,6,0
44260,6799,None,287.35,90,Drizzle,drizzle,2018-05-21,07:00:00,7,0
44261,6799,None,287.35,90,Rain,light rain,2018-05-21,07:00:00,7,0
44262,5726,None,287.75,75,Drizzle,drizzle,2018-05-21,08:00:00,8,0
44263,5726,None,287.75,75,Rain,moderate rain,2018-05-21,08:00:00,8,0
44264,4865,None,288.55,75,Clouds,broken clouds,2018-05-21,09:00:00,9,0
44265,4254,None,289.61,40,Clouds,scattered clouds,2018-05-21,10:00:00,10,0
44266,4454,None,290.01,90,Rain,light rain,2018-05-21,11:00:00,11,0
44267,4810,None,290.36,90,Rain,light rain,2018-05-21,12:00:00,12,0
44268,2040,None,290.65,75,Clouds,broken clouds,2018-05-21,13:00:00,13,0
44269,4224,None,291.36,75,Clouds,broken clouds,2018-05-21,14:00:00,14,0
44270,5895,None,292.22,75,Clouds,broken clouds,2018-05-21,15:00:00,15,0
44271,6968,None,292.89,90,Clouds,overcast clouds,2018-05-21,16:00:00,16,0
44272,6134,None,292.66,90,Clouds,overcast clouds,2018-05-21,17:00:00,17,0
44273,4586,None,291.63,90,Clouds,overcast clouds,2018-05-21,18:00:00,18,0
44274,3249,None,291.1,90,Clouds,overcast clouds,2018-05-21,19:00:00,19,0
44275,2699,None,290.29,90,Clouds,overcast clouds,2018-05-21,20:00:00,20,0
44276,2318,None,289.15,90,Clouds,overcast clouds,2018-05-21,21:00:00,21,0
44277,1668,None,288.62,90,Clouds,overcast clouds,2018-05-21,22:00:00,22,0
44278,1060,None,288.29,75,Clouds,broken clouds,2018-05-21,23:00:00,23,0
44284,3026,None,287.0,75,Haze,haze,2018-05-22,05:00:00,5,0
44285,3026,None,287.0,75,Mist,mist,2018-05-22,05:00:00,5,0
44286,5875,None,286.72,75,Haze,haze,2018-05-22,06:00:00,6,0
44287,5875,None,286.72,75,Mist,mist,2018-05-22,06:00:00,6,0
44288,6019,None,286.58,1,Mist,mist,2018-05-22,07:00:00,7,0
44289,5752,None,287.61,20,Mist,mist,2018-05-22,08:00:00,8,0
44290,5085,None,288.65,75,Mist,mist,2018-05-22,09:00:00,9,0
44291,4450,None,289.62,90,Mist,mist,2018-05-22,10:00:00,10,0
44292,4631,None,290.51,40,Haze,haze,2018-05-22,11:00:00,11,0
44293,4760,None,291.88,75,Haze,haze,2018-05-22,12:00:00,12,0
44294,4840,None,293.14,75,Haze,haze,2018-05-22,13:00:00,13,0
44295,5197,None,294.51,75,Clouds,broken clouds,2018-05-22,14:00:00,14,0
